,wardrobe_size,wardrobe_color,wardrobe_style,wardrobe_price,wardrobe_designer,scores,wardrobe_id
6935,2,2,1,0,571,-4.148246,1612168460745
1858,2,2,1,0,571,-4.148246,1597990575050
1938,2,2,0,0,571,-4.148246,1597990692410
2097,2,2,0,0,571,-4.148246,1597990961428
1917,2,2,0,0,571,-4.148246,1597990661000
3844,4,2,6,500,548,-4.148615,1604596261382
1792,4,2,6,500,571,-4.148615,1597990478810
2212,4,10,6,500,480,-4.152026,1553218520307
6503,4,15,6,500,480,-4.152026,1610131557670
3714,12,2,1,500,487,-4.155139,1603897226167
4476,10,2,0,500,480,-4.155139,1605663233338
3713,12,2,1,500,487,-4.155139,1603896614827
377,2,2,0,1000,403,-4.15719,1596673293610
4425,2,2,1,500,403,-4.15719,1605663190185
4403,2,2,1,500,403,-4.15719,1605663163184
4414,2,2,1,500,403,-4.15719,1605663180989
3724,4,20,10,500,73,-4.162692,1603981052974
3966,4,20,10,500,48,-4.162692,1604967600285
5766,2,9,7,0,23,-4.163892,1607985822793
5535,2,9,8,0,23,-4.163892,1607985572070
3795,2,0,2,0,673,-4.164526,1604321932496
3564,2,0,2,0,673,-4.164526,1603384386488
8251,2,0,2,0,673,-4.164526,1572819294673
4878,2,0,2,0,746,-4.164526,1606267201490
2560,2,0,2,0,673,-4.164526,1599765292150
7720,2,19,6,0,571,-4.164844,1612169108619
7601,2,12,6,0,571,-4.164844,1612169042344
7268,2,12,6,0,571,-4.164844,1612168709487
7416,2,12,6,0,571,-4.164844,1612168936513
7423,2,10,6,0,571,-4.164844,1612168940720
7256,2,15,6,0,571,-4.164844,1612168703891
7711,2,18,6,0,571,-4.164844,1612169103835
4501,2,12,6,0,544,-4.164844,1605663260208
7127,2,19,6,0,571,-4.164844,1612168635636
2013,2,10,6,0,571,-4.164844,1597990823760
1965,2,19,6,0,571,-4.164844,1597990740455
6634,2,13,6,0,520,-4.164844,1603738455399
7206,2,19,6,0,571,-4.164844,1612168679163
5777,2,15,6,500,23,-4.165449,1607985828550
5088,8,0,6,0,47,-4.165616,1607291909381
3869,8,0,6,0,48,-4.165616,1604613729003
2220,16,0,6,0,94,-4.165616,1598574486944
6171,12,0,6,0,48,-4.165616,1609841726084
6170,10,0,6,0,48,-4.165616,1609841590223
4402,0,2,1,500,403,-4.167309,1605663162282
4410,0,2,1,1000,403,-4.167309,1605663171750
5097,2,13,8,0,763,-4.1758323,1607331143537
3071,2,13,9,0,763,-4.1758323,1601421487488
5863,2,10,9,0,763,-4.1758323,1604175080593
1215,2,13,9,0,763,-4.1758323,1596932907190
1479,2,13,8,0,763,-4.1758323,1596966268243
1176,2,19,8,0,763,-4.1758323,1596929776557
5590,2,8,9,0,23,-4.1766896,1607985612795
5524,2,8,8,0,23,-4.1766896,1607985566039
5612,2,8,9,0,23,-4.1766896,1607985659468
2782,2,6,9,0,11,-4.1766896,1600385708262
5678,2,6,8,0,23,-4.1766896,1607985745208
5711,2,8,9,0,23,-4.1766896,1607985778754
5348,2,6,9,0,23,-4.1766896,1607985467626
5370,2,6,8,0,23,-4.1766896,1607985480366
3874,2,6,11,0,48,-4.1766896,1604614487324
4224,2,6,8,0,48,-4.1766896,1605663003708
5425,2,6,7,0,23,-4.1766896,1607985510041
4350,0,0,8,500,383,-4.1797404,1605663100821
780,14,15,6,0,763,-4.1812425,1596835078367
790,6,15,6,0,763,-4.1812425,1596835506237
735,12,12,6,0,763,-4.1812425,1596790572480
5098,6,12,6,0,763,-4.1812425,1607331271544
1190,10,12,6,0,763,-4.1812425,1596930273986
728,10,12,6,0,763,-4.1812425,1596789589303
791,12,15,6,0,763,-4.1812425,1596835518288
1194,6,12,6,0,763,-4.1812425,1596930370223
487,6,19,6,0,763,-4.1812425,1596704131382
734,8,12,6,0,763,-4.1812425,1596790563468
1192,8,12,6,0,763,-4.1812425,1596930306113
1482,16,13,6,0,763,-4.1812425,1596966301219
490,12,19,6,0,763,-4.1812425,1596704231363
488,8,19,6,0,763,-4.1812425,1596704208812
489,10,19,6,0,763,-4.1812425,1596704219810
749,6,12,6,0,763,-4.1812425,1596791320491
758,12,13,6,0,763,-4.1812425,1596791469395
759,14,13,6,0,763,-4.1812425,1596791478908
1481,6,13,6,0,763,-4.1812425,1596966301217
756,8,13,6,0,763,-4.1812425,1596791445757
757,10,13,6,0,763,-4.1812425,1596791459370
750,8,12,6,0,763,-4.1812425,1596791329255
755,6,13,6,0,763,-4.1812425,1596791433876
492,16,19,6,0,763,-4.1812425,1596704258336
491,14,19,6,0,763,-4.1812425,1596704243710
343,6,2,0,0,763,-4.183284,1596647540293
345,12,2,0,0,763,-4.183284,1596647567715
1472,10,2,0,0,763,-4.183284,1596964482501
4757,10,8,1,0,763,-4.183284,1605987668895
388,16,2,0,0,763,-4.183284,1596691996422
344,10,2,0,0,763,-4.183284,1596647552673
615,6,2,0,0,763,-4.183284,1596784588971
387,12,2,0,0,763,-4.183284,1596691984700
322,10,2,0,0,763,-4.183284,1596646161390
323,12,2,0,0,763,-4.183284,1596646173077
385,8,2,0,0,763,-4.183284,1596691958702
321,6,2,0,0,763,-4.183284,1596646149639
386,10,2,0,0,763,-4.183284,1596691972589
337,8,6,0,0,763,-4.183284,1596647440696
338,10,6,0,0,763,-4.183284,1596647451881
339,12,6,0,0,763,-4.183284,1596647462593
340,14,6,0,0,763,-4.183284,1596647473632
4689,8,6,1,0,763,-4.183284,1605850073879
4691,8,2,1,0,763,-4.183284,1605850075449
336,6,6,0,0,763,-4.183284,1596647426623
1145,2,6,6,500,763,-4.185388,1596928811354
925,2,6,6,1000,763,-4.185388,1596862625451
1483,2,6,6,500,763,-4.185388,1596966587614
301,2,0,0,0,763,-4.189052,1596645772432
325,2,0,0,0,763,-4.189052,1596647194836
4050,2,20,10,3000,403,-4.195642,1605201517136
1082,2,20,9,500,428,-4.195642,1596920500924
4157,2,20,9,2000,403,-4.195642,1605558802491
3185,2,20,7,500,300,-4.195642,1601925231308
6075,2,20,8,3500,403,-4.195642,1609619573350
6743,2,20,9,500,406,-4.195642,1611271967447
4901,2,20,10,500,403,-4.195642,1606377745597
6321,2,20,8,500,403,-4.195642,1609845673990
3946,2,20,8,500,398,-4.195642,1604872630590
3797,0,20,9,500,673,-4.19932,1604364574769
6502,0,20,9,4000,673,-4.19932,1604810439665
2570,2,9,1,0,673,-4.2007895,1599791976371
1549,2,9,1,0,673,-4.2007895,1597285314100
2263,2,9,1,0,665,-4.2007895,1598816225779
2434,2,9,0,0,752,-4.2007895,1598221990118
558,0,9,7,500,763,-4.2026052,1596745097368
6592,2,20,0,0,480,-4.2082796,1610500990021
3538,4,20,9,1000,480,-4.2154202,1603254214807
5202,4,20,8,1500,480,-4.2154202,1607932006576
6085,4,20,10,500,480,-4.2154202,1609717594461
4856,4,20,10,500,480,-4.2154202,1606227472225
1052,0,2,2,500,763,-4.2212124,1596880329007
475,0,2,2,500,763,-4.2212124,1596702969419
23,0,2,2,500,763,-4.2212124,1596575421408
1004,0,2,2,500,763,-4.2212124,1596878505759
153,0,2,2,500,763,-4.2212124,1596582229336
1346,2,15,2,500,763,-4.221236,1596939955754
1324,2,15,2,500,763,-4.221236,1596938711895
1323,2,19,2,500,763,-4.221236,1596938682044
187,2,13,2,500,763,-4.221236,1596598991458
564,2,10,2,500,763,-4.221236,1596745819314
1363,2,19,2,500,763,-4.221236,1596940964192
1401,2,12,2,500,763,-4.221236,1596951151989
1468,2,19,2,500,763,-4.221236,1596963787914
1385,2,15,2,500,763,-4.221236,1596950423158
137,2,12,2,500,763,-4.221236,1596581227707
5778,4,15,6,500,23,-4.224816,1607985829027
6192,4,15,6,500,56,-4.224816,1609842725558
5380,0,6,4,500,23,-4.2357144,1607985485744
1525,16,9,9,0,783,-4.2365623,1597180081288
4154,6,9,9,0,783,-4.2365623,1605550168699
8275,2,2,9,0,763,-4.2451434,1574878648247
1436,2,2,10,0,763,-4.2451434,1596959905092
6570,2,21,10,500,403,-4.2488737,1610367403817
3163,2,21,8,1500,300,-4.2488737,1601757860438
4824,6,2,8,500,480,-4.2498813,1606154579275
4796,0,9,8,0,673,-4.2511106,1606091620278
2781,0,9,9,0,673,-4.2511106,1600385623102
469,0,8,2,500,763,-4.26024,1596702833107
1404,0,6,2,500,763,-4.26024,1596951347726
188,0,8,2,500,763,-4.26024,1596599028732
2105,2,21,0,0,480,-4.261511,1597996265242
1242,4,2,9,1000,763,-4.2630973,1596934441916
1373,4,2,9,1000,763,-4.2630973,1596949056308
645,4,8,8,500,763,-4.2630973,1596785771105
514,4,6,7,500,763,-4.2630973,1596705601079
1254,4,2,9,500,763,-4.2630973,1596935073280
913,4,2,9,1000,763,-4.2630973,1596861942621
899,4,6,9,2000,763,-4.2630973,1596861315797
510,4,6,7,500,763,-4.2630973,1596705259746
868,4,2,8,500,763,-4.2630973,1596843523301
3786,2,20,0,0,736,-4.2631965,1604334031563
3305,2,20,1,0,715,-4.2631965,1602204393962
6591,2,20,0,0,673,-4.2631965,1607529441235
2264,2,20,1,0,665,-4.2631965,1598816267662
5140,2,20,0,0,736,-4.2631965,1607530649250
4137,2,20,1,0,673,-4.2631965,1575426712308
6838,4,12,6,0,673,-4.2642136,1611782166109
6104,4,15,6,0,673,-4.2642136,1609812077205
8112,4,15,6,0,673,-4.2642136,1613169781383
4573,4,15,6,0,673,-4.2642136,1605744844456
6643,4,12,6,0,673,-4.2642136,1604977990485
4109,4,12,6,0,699,-4.2642136,1605419569518
2748,4,15,6,0,678,-4.2642136,1598191369370
1623,4,15,6,0,673,-4.2642136,1586907508064
2850,4,15,6,0,673,-4.2642136,1600650750165
6116,4,15,6,0,724,-4.2642136,1609827382513
4103,4,12,6,0,673,-4.2642136,1605418061639
7914,4,15,6,0,644,-4.2642136,1583080861778
5800,4,12,6,0,673,-4.2642136,1608180518928
6519,4,13,6,0,736,-4.2642136,1609201373770
2987,4,15,6,0,673,-4.2642136,1601148028495
4931,4,15,6,0,736,-4.2642136,1606597864760
6191,12,0,6,500,56,-4.265657,1609842685665
6050,2,0,8,0,673,-4.2657704,1609357619762
3693,2,0,8,0,684,-4.2657704,1603819192946
4061,2,0,7,0,673,-4.2657704,1605240544071
8258,2,0,10,0,673,-4.2657704,1572820118081
2552,2,0,8,0,689,-4.2657704,1599750753638
1561,2,0,8,0,700,-4.2657704,1597329837291
5962,4,15,3,2500,73,-4.281933,1609113926662
1162,2,6,8,0,763,-4.284171,1596929504685
4695,2,8,9,0,763,-4.284171,1605850077760
3705,4,2,1,0,632,-4.2877936,1603848749624
3119,4,2,0,0,632,-4.2877936,1601708214202
6933,4,2,0,0,632,-4.2877936,1612149180962
681,2,0,6,500,763,-4.295402,1596787720797
1235,2,0,6,1000,763,-4.295402,1596934109553
1134,2,0,6,500,763,-4.295402,1596928474319
872,2,0,6,500,763,-4.295402,1596844050579
812,2,10,6,500,763,-4.299654,1596839028278
878,2,15,6,500,763,-4.299654,1596844205145
803,2,19,6,500,763,-4.299654,1596838895670
836,2,15,6,500,763,-4.299654,1596840804790
4706,4,9,9,500,480,-4.300017,1605889340027
6765,4,21,9,1000,673,-4.301894,1611370778753
4149,14,20,6,0,673,-4.3060856,1605536329415
3205,6,20,6,0,741,-4.3060856,1601932459700
2540,0,20,2,0,403,-4.311199,1599705159461
1446,2,0,8,0,763,-4.3144546,1596960538848
5830,6,2,2,0,766,-4.314498,1608421857233
2962,6,2,2,0,796,-4.314498,1601050936556
6005,6,2,2,0,787,-4.314498,1609204087988
2127,22,2,2,0,798,-4.314498,1598114058229
3391,14,2,2,0,843,-4.314498,1602460768860
3956,4,9,1,0,544,-4.3150635,1603764871320
208,8,2,1,500,763,-4.325928,1596600358973
425,6,2,0,500,763,-4.325928,1596693904872
414,18,2,1,500,763,-4.325928,1596693396160
413,16,2,1,500,763,-4.325928,1596693385250
426,8,2,0,500,763,-4.325928,1596693916354
212,10,8,1,500,763,-4.325928,1596600476184
427,10,2,0,500,763,-4.325928,1596693930024
5094,16,2,0,500,763,-4.325928,1607330626543
415,20,2,1,500,763,-4.325928,1596693422314
209,12,2,1,500,763,-4.325928,1596600367901
211,8,8,1,500,763,-4.325928,1596600465251
396,8,2,1,500,763,-4.325928,1596692872633
213,12,8,1,500,763,-4.325928,1596600486457
273,16,2,1,500,763,-4.325928,1596602425856
272,14,2,1,500,763,-4.325928,1596602413252
271,12,2,1,500,763,-4.325928,1596602401945
955,16,2,0,500,763,-4.325928,1596864055528
954,14,2,0,500,763,-4.325928,1596864044723
4684,14,2,1,500,763,-4.325928,1605850034897
270,10,2,1,500,763,-4.325928,1596602389384
269,8,2,1,500,763,-4.325928,1596602370708
268,6,2,1,500,763,-4.325928,1596602360104
953,12,2,0,500,763,-4.325928,1596864033462
428,12,2,0,500,763,-4.325928,1596693940822
353,10,2,0,500,763,-4.325928,1596654545239
372,8,2,0,500,763,-4.325928,1596655671083
354,12,2,0,500,763,-4.325928,1596654567356
355,14,2,0,500,763,-4.325928,1596654584298
371,6,2,0,500,763,-4.325928,1596655649473
370,6,2,0,500,763,-4.325928,1596655632997
356,16,2,0,500,763,-4.325928,1596654598980
950,10,2,0,500,763,-4.325928,1596863944646
656,6,2,1,500,763,-4.325928,1596786266537
949,8,2,0,500,763,-4.325928,1596863934931
948,6,2,0,500,763,-4.325928,1596863925523
945,12,6,0,500,763,-4.325928,1596863712873
944,8,6,0,500,763,-4.325928,1596863701133
658,8,2,1,500,763,-4.325928,1596786301834
943,6,6,0,500,763,-4.325928,1596863686602
659,10,2,1,500,763,-4.325928,1596786312626
660,14,2,1,500,763,-4.325928,1596786325227
214,8,8,1,500,763,-4.325928,1596600501766
429,14,2,0,500,763,-4.325928,1596693971029
281,14,6,0,500,763,-4.325928,1596603281393
280,12,6,0,500,763,-4.325928,1596603268398
399,16,2,1,500,763,-4.325928,1596692904248
398,12,2,1,500,763,-4.325928,1596692894060
407,8,6,1,500,763,-4.325928,1596693296087
1278,6,8,1,500,763,-4.325928,1596936079785
397,10,2,1,500,763,-4.325928,1596692884679
1277,8,8,1,500,763,-4.325928,1596936045806
408,10,6,1,500,763,-4.325928,1596693308110
282,16,6,0,500,763,-4.325928,1596603294662
400,20,2,1,500,763,-4.325928,1596692915746
279,10,6,0,500,763,-4.325928,1596603252921
6082,6,2,0,500,763,-4.325928,1609699606454
412,14,2,1,500,763,-4.325928,1596693369813
278,8,6,0,500,763,-4.325928,1596603243397
411,12,2,1,500,763,-4.325928,1596693357962
409,12,6,1,500,763,-4.325928,1596693320274
5536,4,9,8,0,23,-4.3306384,1607985572607
965,4,9,9,0,130,-4.3306384,1596864912211
5767,4,9,7,0,23,-4.3306384,1607985823291
4794,4,9,10,0,85,-4.3306384,1606088043707
6198,4,9,8,0,56,-4.3306384,1609843101176
1011,10,15,2,500,763,-4.3308883,1596878669583
1013,20,15,2,500,763,-4.3308883,1596878690403
195,14,10,2,500,763,-4.3308883,1596599668252
194,12,10,2,500,763,-4.3308883,1596599656956
1012,12,15,2,500,763,-4.3308883,1596878679665
138,18,12,2,500,763,-4.3308883,1596581240158
191,20,19,2,500,763,-4.3308883,1596599264414
34,6,19,2,500,763,-4.3308883,1596576017055
1000,16,13,2,500,763,-4.3308883,1596878390696
53,8,10,2,500,763,-4.3308883,1596577543652
1002,20,13,2,500,763,-4.3308883,1596878417832
1366,8,19,2,500,763,-4.3308883,1596941017373
1367,12,19,2,500,763,-4.3308883,1596941017375
1368,10,19,2,500,763,-4.3308883,1596941050500
568,18,10,2,500,763,-4.3308883,1596745964238
22,6,13,2,500,763,-4.3308883,1596575349614
567,12,10,2,500,763,-4.3308883,1596745868124
566,10,10,2,500,763,-4.3308883,1596745860307
565,8,10,2,500,763,-4.3308883,1596745846122
999,14,13,2,500,763,-4.3308883,1596878380135
1364,6,19,2,500,763,-4.3308883,1596940964194
1001,18,13,2,500,763,-4.3308883,1596878402764
1403,6,12,2,500,763,-4.3308883,1596951173832
3383,0,15,2,0,783,-4.3309116,1602452310881
2986,0,15,2,0,816,-4.3309116,1601147115098
3582,0,15,2,0,843,-4.3309116,1603485277443
3775,0,12,2,0,826,-4.3309116,1604265215278
3914,2,12,9,500,480,-4.333692,1604646538558
51,6,0,2,500,763,-4.3383827,1596577159513
1051,6,0,2,500,763,-4.3383827,1596880287901
1053,8,0,2,500,763,-4.3383827,1596880356452
1355,6,0,2,500,763,-4.3383827,1596940588719
1376,6,0,2,500,763,-4.3383827,1596949882258
1377,10,0,2,500,763,-4.3383827,1596949882260
19,8,0,2,500,763,-4.3383827,1596574716011
1356,8,0,2,500,763,-4.3383827,1596940588720
1378,8,0,2,500,763,-4.3383827,1596949905298
1469,6,0,2,500,763,-4.3383827,1596963940938
6096,0,13,6,0,844,-4.3420796,1596866284089
101,0,15,6,0,807,-4.3420796,1596579886738
6468,0,12,6,0,801,-4.3420796,1609977118685
6403,0,12,6,0,801,-4.3420796,1609974566063
6362,0,12,6,0,801,-4.3420796,1609846276504
341,0,2,0,0,763,-4.3439717,1596647510231
613,0,2,0,0,763,-4.3439717,1596784564182
383,0,2,0,0,763,-4.3439717,1596691915390
316,0,2,0,0,763,-4.3439717,1596646069230
317,0,2,0,0,763,-4.3439717,1596646088940
2159,0,12,6,0,33,-4.3491616,1598316036407
2626,0,12,6,0,130,-4.3491616,1599935147744
6167,0,19,6,0,48,-4.3491616,1609841429834
5142,0,12,6,0,56,-4.3491616,1607533381692
7939,0,12,6,0,145,-4.3491616,1612589902993
8250,0,20,9,0,332,-4.3601327,1572819942673
3018,0,20,9,0,466,-4.3601327,1601251481348
4023,0,20,10,0,398,-4.3601327,1605104439782
2380,0,20,9,0,469,-4.3601327,1599417610019
2213,4,2,8,0,783,-4.3629055,1598560782583
2881,4,2,9,0,802,-4.3629055,1600800735841
8009,0,21,2,0,417,-4.364431,1612902921540
1352,0,0,2,500,763,-4.366964,1596940549362
1049,0,0,2,500,763,-4.366964,1596880252475
1471,10,0,0,0,763,-4.3674493,1596964462019
331,14,0,0,0,763,-4.3674493,1596647338617
327,6,0,0,0,763,-4.3674493,1596647288815
298,14,0,0,0,763,-4.3674493,1596645564719
292,8,0,0,0,763,-4.3674493,1596603899138
330,12,0,0,0,763,-4.3674493,1596647325599
308,16,0,0,0,763,-4.3674493,1596645884674
297,12,0,0,0,763,-4.3674493,1596645552231
329,10,0,0,0,763,-4.3674493,1596647315852
307,14,0,0,0,763,-4.3674493,1596645868134
306,8,0,0,0,763,-4.3674493,1596645853138
328,8,0,0,0,763,-4.3674493,1596647299288
305,6,0,0,0,763,-4.3674493,1596645833367
7327,0,2,1,0,571,-4.368404,1612168888563
1857,0,2,1,0,571,-4.368404,1597990573851
2842,0,2,1,0,544,-4.368404,1600616911637
1916,0,2,0,0,571,-4.368404,1597990659894
1945,0,2,0,0,571,-4.368404,1597990708490
1908,0,2,0,0,571,-4.368404,1597990646578
7656,0,2,0,0,571,-4.368404,1612169072041
7990,0,2,0,0,546,-4.368404,1612835459023
6035,0,2,1,0,544,-4.368404,1609346036351
7534,0,2,0,0,571,-4.368404,1612169004797
1524,0,2,1,0,544,-4.368404,1597177103739
7588,0,2,0,0,571,-4.368404,1612169035074
7991,0,2,0,0,544,-4.368404,1612835623900
6934,0,2,1,0,571,-4.368404,1612168459745
1937,0,2,0,0,571,-4.368404,1597990688888
7297,0,2,1,0,571,-4.368404,1612168872722
2078,0,2,0,0,571,-4.368404,1597990934094
2096,0,2,0,0,571,-4.368404,1597990959484
8244,4,8,8,0,130,-4.3705425,1613684680671
5426,4,6,7,0,23,-4.3705425,1607985510527
5679,4,6,8,0,23,-4.3705425,1607985746085
8208,4,6,10,0,44,-4.3705425,1613482967544
5712,4,8,9,0,23,-4.3705425,1607985779480
5613,4,8,9,0,23,-4.3705425,1607985661373
5371,4,6,8,0,23,-4.3705425,1607985480923
5591,4,8,9,0,23,-4.3705425,1607985613927
5525,4,8,8,0,23,-4.3705425,1607985566616
5349,4,6,9,0,23,-4.3705425,1607985468116
6538,4,2,9,0,199,-4.371217,1610218888111
3833,4,2,9,0,190,-4.371217,1604542632648
2269,4,2,9,0,195,-4.371217,1590550030509
4297,4,2,8,0,299,-4.371217,1605663067268
7920,4,2,9,0,298,-4.371217,1612481127420
2765,4,2,9,0,368,-4.371217,1600317096833
4860,4,2,10,0,403,-4.371217,1606240243116
3948,4,2,9,0,299,-4.371217,1604882399261
980,4,2,9,0,365,-4.371217,1596866109588
1594,4,2,8,0,431,-4.371217,1597441254742
2356,4,2,9,0,162,-4.371217,1599322564358
6558,4,2,9,0,403,-4.371217,1610291466760
2786,4,2,8,0,390,-4.371217,1600398359109
972,4,2,8,0,277,-4.371217,1596865531330
2802,4,2,8,0,470,-4.371217,1600455321456
4123,4,2,9,0,472,-4.371217,1605474137236
313,14,15,0,0,763,-4.375043,1596645988832
8206,8,15,1,0,763,-4.375043,1613452631383
3943,10,13,0,0,763,-4.375043,1602988817765
620,12,12,0,0,763,-4.375043,1596784734017
595,8,15,0,0,763,-4.375043,1596783903738
312,10,15,0,0,763,-4.375043,1596645969862
314,16,15,0,0,763,-4.375043,1596646009119
619,10,12,0,0,763,-4.375043,1596784675827
1474,16,19,0,0,763,-4.375043,1596964515264
1476,14,19,0,0,763,-4.375043,1596964535693
1473,10,19,0,0,763,-4.375043,1596964515263
1475,18,19,0,0,763,-4.375043,1596964515265
315,20,15,0,0,763,-4.375043,1596646025083
2221,6,8,9,0,160,-4.3782983,1598575495648
2551,0,0,0,0,162,-4.3814397,1599749272338
5181,0,0,0,0,403,-4.3814397,1607758512723
2384,0,0,0,0,403,-4.3814397,1599432060711
2359,6,10,2,0,840,-4.3826246,1599323640034
4133,14,13,2,0,783,-4.3826246,1605482522223
6507,10,12,2,0,787,-4.3826246,1609205803550
2372,6,12,2,0,783,-4.3826246,1599405988705
6023,10,12,2,0,787,-4.3826246,1609232579147
6020,10,15,2,0,787,-4.3826246,1609232278283
7935,12,11,2,0,794,-4.3826246,1612580210940
6019,6,15,2,0,787,-4.3826246,1609232256958
6508,6,12,2,0,787,-4.3826246,1609205404488
5059,10,11,2,0,792,-4.3826246,1607106203080
3828,6,15,2,0,783,-4.3826246,1604528350383
333,0,6,0,0,763,-4.3829994,1596647396310
2696,0,21,8,500,673,-4.384838,1600196616388
1369,0,21,8,500,673,-4.384838,1596944898066
2753,0,21,10,500,673,-4.384838,1600298391800
6211,4,20,0,0,56,-4.3911557,1609843853578
2577,4,20,1,0,127,-4.3911557,1599801959426
3200,4,20,0,0,73,-4.3911557,1601929577483
4939,14,9,6,0,480,-4.3994164,1606689244657
8042,2,9,9,0,299,-4.40459,1612987729788
3559,2,9,9,0,403,-4.40459,1603367299142
6092,2,9,8,0,269,-4.40459,1609787376736
2920,0,2,2,0,673,-4.408619,1580617218338
5051,0,2,2,0,673,-4.408619,1607050820094
4019,0,2,2,0,673,-4.408619,1604700101158
2641,0,2,2,0,673,-4.408619,1600004908087
4024,0,2,2,0,673,-4.408619,1605104521740
3160,0,2,2,0,673,-4.408619,1601842304728
3532,0,2,2,0,673,-4.408619,1603249904979
3986,0,2,2,0,673,-4.408619,1604982063101
3527,0,2,2,0,673,-4.408619,1603222841919
8006,0,2,2,0,673,-4.408619,1612897244726
6858,0,2,2,0,673,-4.408619,1611864395618
8207,0,2,2,0,673,-4.408619,1613468099349
3519,16,15,2,0,632,-4.4097543,1603218334538
6675,6,15,2,0,632,-4.4097543,1579679054698
324,0,0,0,0,763,-4.409993,1596647183807
300,0,0,0,0,763,-4.409993,1596645753489
303,0,0,0,0,763,-4.409993,1596645808043
291,0,0,0,0,763,-4.409993,1596603885848
2190,0,21,9,0,232,-4.4133644,1598496096705
6800,0,20,9,0,48,-4.4155126,1611612843458
5457,0,20,9,0,23,-4.4155126,1607985526825
2246,0,20,9,0,108,-4.4155126,1598652927768
2847,0,6,2,0,294,-4.431156,1600637129649
7530,2,0,0,0,571,-4.4319577,1612169002649
7277,2,0,1,0,571,-4.4319577,1612168862063
1817,2,0,0,0,571,-4.4319577,1597990508827
8070,2,21,1,0,673,-4.43515,1613066400029
8069,2,21,1,0,673,-4.43515,1613066297656
5022,2,21,1,0,743,-4.43515,1607002319511
651,4,12,8,500,763,-4.435922,1596785909021
1251,4,15,9,500,763,-4.435922,1596934991571
1260,4,15,9,500,763,-4.435922,1596935269130
1126,4,15,8,500,763,-4.435922,1596927904596
885,4,19,9,2000,763,-4.435922,1596844932775
1464,4,15,8,500,763,-4.435922,1596961812367
6034,2,9,8,500,673,-4.444262,1609345747567
5985,4,21,1,0,73,-4.444388,1583226497808
6445,0,2,6,0,801,-4.4464135,1609975241996
3438,0,2,6,500,673,-4.450242,1593441105653
3931,16,0,1,0,480,-4.452597,1604786623711
3590,14,0,1,0,480,-4.452597,1603555245048
8166,6,0,1,0,480,-4.452597,1613351169345
3240,4,0,7,0,632,-4.452632,1602028100567
2870,2,20,1,2500,156,-4.4562316,1600740533004
6771,4,20,9,500,591,-4.4664335,1611420267220
7683,4,20,9,500,571,-4.4664335,1612169087709
5600,0,21,9,0,23,-4.4687457,1607985638559
5699,0,21,8,0,23,-4.4687457,1607985769560
8101,0,21,9,0,99,-4.4687457,1613155269176
193,0,10,2,500,763,-4.470244,1596599642174
1467,0,19,2,500,763,-4.470244,1596963787912
136,0,12,2,500,763,-4.470244,1596581216036
1400,0,12,2,500,763,-4.470244,1596951151988
563,0,10,2,500,763,-4.470244,1596745803969
1381,0,19,2,500,763,-4.470244,1596950146439
1010,0,15,2,500,763,-4.470244,1596878658154
6532,0,20,2,500,576,-4.4712076,1610145618559
6932,6,9,1,0,673,-4.4719644,1612147197283
7842,10,9,1,0,721,-4.4719644,1612277203991
6668,6,9,1,0,673,-4.4719644,1610935278831
3782,8,9,1,0,666,-4.4719644,1604292694368
1560,20,9,1,0,650,-4.4719644,1597328741526
295,12,9,1,0,736,-4.4719644,1590285226865
4966,8,9,1,0,673,-4.4719644,1606799207403
6400,18,9,1,0,673,-4.4719644,1585143051144
2666,8,9,1,0,736,-4.4719644,1600092372977
3402,8,9,1,0,743,-4.4719644,1599872078853
2436,10,9,0,0,752,-4.4719644,1598222171265
2435,8,9,0,0,752,-4.4719644,1598222103708
293,8,9,0,0,736,-4.4719644,1590285678563
2845,0,9,9,0,610,-4.476338,1600630501471
5822,0,9,10,0,567,-4.476338,1608344921800
2472,4,15,10,500,632,-4.482572,1599591064755
8172,2,12,0,0,480,-4.4893446,1613371137305
6701,0,2,9,0,673,-4.4914513,1585026268313
2773,0,2,10,0,673,-4.4914513,1600370050929
4965,0,2,10,0,665,-4.4914513,1606787719796
2586,0,2,9,0,673,-4.4914513,1599828416730
4957,0,2,8,0,673,-4.4914513,1606754343336
6561,0,2,9,0,673,-4.4914513,1610328335606
5971,0,2,8,0,747,-4.4914513,1586053138387
6680,0,2,9,0,673,-4.4914513,1599787454947
4251,2,6,8,0,195,-4.509911,1605663034005
6703,2,8,10,0,403,-4.509911,1611082741923
5058,2,6,9,0,435,-4.509911,1607105889737
2465,2,8,9,0,234,-4.509911,1599580319960
4388,2,8,10,0,403,-4.509911,1605663143390
4292,2,8,8,0,299,-4.509911,1605663065315
5095,12,0,0,500,763,-4.510095,1607330733588
1273,8,0,1,500,763,-4.510095,1596935944620
1274,6,0,1,500,763,-4.510095,1596935974721
630,12,0,1,500,763,-4.510095,1596785259557
680,12,0,0,500,763,-4.510095,1596787346420
5300,26,0,9,0,480,-4.5120454,1607932081738
6864,6,0,9,0,480,-4.5120454,1611865797852
3670,12,0,9,0,480,-4.5120454,1603765072884
4876,0,20,1,0,480,-4.5177865,1606266742159
2736,0,20,1,0,480,-4.5177865,1600268969393
3446,4,0,6,0,673,-4.5208464,1602697400041
6518,4,0,6,0,736,-4.5208464,1609201998957
